Id;HR Date;Hour;Minute;HR
4388161847;20/04/2016;3;13;59
4388161847;20/04/2016;3;14;52
4388161847;20/04/2016;3;15;58
4388161847;20/04/2016;3;16;49
4388161847;20/04/2016;3;17;48
4388161847;20/04/2016;3;18;51
4388161847;20/04/2016;3;19;48
4388161847;20/04/2016;3;20;50
4388161847;20/04/2016;3;21;49
4388161847;20/04/2016;3;22;52
4388161847;20/04/2016;3;23;52
4388161847;20/04/2016;3;24;51
4388161847;20/04/2016;3;25;53
4388161847;20/04/2016;3;26;52
4388161847;20/04/2016;3;27;53
4388161847;20/04/2016;3;28;52
4388161847;20/04/2016;3;29;53
4388161847;20/04/2016;3;30;53
4388161847;20/04/2016;3;31;52
4388161847;20/04/2016;3;32;53
4388161847;20/04/2016;3;33;54
4388161847;20/04/2016;3;34;53
4388161847;20/04/2016;3;35;53
4388161847;20/04/2016;3;36;53
4388161847;20/04/2016;3;37;52
4388161847;20/04/2016;3;38;52
4388161847;20/04/2016;3;39;54
4388161847;20/04/2016;3;40;52
4388161847;20/04/2016;3;41;54
4388161847;20/04/2016;3;42;56
4388161847;20/04/2016;3;43;54
4388161847;20/04/2016;3;44;54
4388161847;20/04/2016;3;45;54
4388161847;20/04/2016;3;46;53
4388161847;20/04/2016;3;47;56
4388161847;20/04/2016;3;48;54
4388161847;20/04/2016;3;49;53
4388161847;20/04/2016;3;50;54
4388161847;20/04/2016;3;51;54
4388161847;20/04/2016;3;52;54
4388161847;20/04/2016;3;53;55
4388161847;20/04/2016;3;54;54
4388161847;20/04/2016;3;55;54
4388161847;20/04/2016;3;56;54
4388161847;20/04/2016;3;57;54
4388161847;20/04/2016;3;58;54
4388161847;20/04/2016;3;59;54
4388161847;20/04/2016;4;  -  ;55
4388161847;20/04/2016;4;1;55
4388161847;20/04/2016;4;2;54
4388161847;20/04/2016;4;3;54
4388161847;20/04/2016;4;4;53
4388161847;20/04/2016;4;5;54
4388161847;20/04/2016;4;6;54
4388161847;20/04/2016;4;7;55
4388161847;20/04/2016;4;8;67
4388161847;20/04/2016;4;9;55
4388161847;20/04/2016;4;10;52
4388161847;20/04/2016;4;11;53
4388161847;20/04/2016;4;12;53
4388161847;20/04/2016;4;13;52
4388161847;20/04/2016;4;14;53
4388161847;20/04/2016;4;15;54
4388161847;20/04/2016;4;16;56
4388161847;20/04/2016;4;17;50
4388161847;20/04/2016;4;18;52
4388161847;20/04/2016;4;19;48
4388161847;20/04/2016;4;20;57
4388161847;20/04/2016;4;21;51
4388161847;20/04/2016;4;22;54
4388161847;20/04/2016;4;23;52
4388161847;20/04/2016;4;24;55
4388161847;20/04/2016;4;25;54
4388161847;20/04/2016;4;26;52
4388161847;20/04/2016;4;27;53
4388161847;20/04/2016;4;28;54
4388161847;20/04/2016;4;29;53
4388161847;20/04/2016;4;30;54
4388161847;20/04/2016;4;31;52
4388161847;20/04/2016;4;32;52
4388161847;20/04/2016;4;33;54
4388161847;20/04/2016;4;34;56
4388161847;20/04/2016;4;35;53
4388161847;20/04/2016;4;36;54
4388161847;20/04/2016;4;37;52
4388161847;20/04/2016;4;38;54
4388161847;20/04/2016;4;39;56
4388161847;20/04/2016;4;40;54
4388161847;20/04/2016;4;41;56
4388161847;20/04/2016;4;42;56
4388161847;20/04/2016;4;43;57
4388161847;20/04/2016;4;44;52
4388161847;20/04/2016;4;45;53
4388161847;20/04/2016;4;46;50
4388161847;20/04/2016;4;47;53
4388161847;20/04/2016;4;48;59
4388161847;20/04/2016;4;49;56
4388161847;20/04/2016;4;50;56
4388161847;20/04/2016;4;51;52
4388161847;20/04/2016;4;52;53
4388161847;20/04/2016;4;53;54
4388161847;20/04/2016;4;54;55
4388161847;20/04/2016;4;55;55
4388161847;20/04/2016;4;56;54
4388161847;20/04/2016;4;57;55
4388161847;20/04/2016;4;58;52
4388161847;20/04/2016;4;59;53
4388161847;20/04/2016;5;  -  ;61
4388161847;20/04/2016;5;1;72
4388161847;20/04/2016;5;2;77
4388161847;20/04/2016;5;3;85
4388161847;20/04/2016;5;4;83
4388161847;20/04/2016;5;5;81
4388161847;20/04/2016;5;6;83
4388161847;20/04/2016;5;7;82
4388161847;20/04/2016;5;8;86
4388161847;20/04/2016;5;9;78
4388161847;20/04/2016;5;10;64
4388161847;20/04/2016;5;11;54
4388161847;20/04/2016;5;12;58
4388161847;20/04/2016;5;13;62
4388161847;20/04/2016;5;14;67
4388161847;20/04/2016;5;15;61
4388161847;20/04/2016;5;16;59
4388161847;20/04/2016;5;17;65
4388161847;20/04/2016;5;18;71
4388161847;20/04/2016;5;19;78
4388161847;20/04/2016;5;20;72
4388161847;20/04/2016;5;21;93
4388161847;20/04/2016;5;22;86
4388161847;20/04/2016;5;23;80
4388161847;20/04/2016;5;24;76
4388161847;20/04/2016;5;25;82
4388161847;20/04/2016;5;26;63
4388161847;20/04/2016;5;27;71
4388161847;20/04/2016;5;28;79
4388161847;20/04/2016;5;29;65
4388161847;20/04/2016;5;30;71
4388161847;20/04/2016;5;31;79
4388161847;20/04/2016;5;32;71
4388161847;20/04/2016;5;33;73
4388161847;20/04/2016;5;34;84
4388161847;20/04/2016;5;35;75
4388161847;20/04/2016;5;36;74
4388161847;20/04/2016;5;37;62
4388161847;20/04/2016;5;38;58
4388161847;20/04/2016;5;39;63
4388161847;20/04/2016;5;40;63
4388161847;20/04/2016;5;41;60
4388161847;20/04/2016;5;42;63
4388161847;20/04/2016;5;43;64
4388161847;20/04/2016;5;44;62
4388161847;20/04/2016;5;45;64
4388161847;20/04/2016;5;46;70
4388161847;20/04/2016;5;47;67
4388161847;20/04/2016;5;48;67
4388161847;20/04/2016;5;49;91
4388161847;20/04/2016;5;50;96
4388161847;20/04/2016;5;51;79
4388161847;20/04/2016;5;52;96
4388161847;20/04/2016;5;53;103
4388161847;20/04/2016;5;54;137
4388161847;20/04/2016;5;55;110
4388161847;20/04/2016;5;56;105
4388161847;20/04/2016;5;57;120
4388161847;20/04/2016;5;58;99
4388161847;20/04/2016;5;59;108
4388161847;20/04/2016;6;  -  ;107
4388161847;20/04/2016;6;1;126
4388161847;20/04/2016;6;2;138
4388161847;20/04/2016;6;3;114
4388161847;20/04/2016;6;4;97
4388161847;20/04/2016;6;5;93
4388161847;20/04/2016;6;6;97
4388161847;20/04/2016;6;7;103
4388161847;20/04/2016;6;8;87
4388161847;20/04/2016;6;9;96
4388161847;20/04/2016;6;10;108
4388161847;20/04/2016;6;11;98
4388161847;20/04/2016;6;12;89
4388161847;20/04/2016;6;13;83
4388161847;20/04/2016;6;14;88
4388161847;20/04/2016;6;15;98
4388161847;20/04/2016;6;16;92
4388161847;20/04/2016;6;17;95
4388161847;20/04/2016;6;18;93
4388161847;20/04/2016;6;19;94
4388161847;20/04/2016;6;20;95
4388161847;20/04/2016;6;21;95
4388161847;20/04/2016;6;24;95
4388161847;20/04/2016;6;25;90
4388161847;20/04/2016;6;26;86
4388161847;20/04/2016;6;27;99
4388161847;20/04/2016;6;28;92
4388161847;20/04/2016;6;29;73
4388161847;20/04/2016;6;30;85
4388161847;20/04/2016;6;31;76
4388161847;20/04/2016;6;32;72
4388161847;20/04/2016;6;33;73
4388161847;20/04/2016;6;34;75
4388161847;20/04/2016;6;35;77
4388161847;20/04/2016;6;36;78
4388161847;20/04/2016;6;37;75
4388161847;20/04/2016;6;38;79
4388161847;20/04/2016;6;39;80
4388161847;20/04/2016;6;40;83
4388161847;20/04/2016;6;41;78
4388161847;20/04/2016;6;42;80
4388161847;20/04/2016;6;43;79
4388161847;20/04/2016;6;44;76
4388161847;20/04/2016;6;45;80
4388161847;20/04/2016;6;46;79
4388161847;20/04/2016;6;47;75
4388161847;20/04/2016;6;48;79
4388161847;20/04/2016;6;49;78
4388161847;20/04/2016;6;50;75
4388161847;20/04/2016;6;51;69
4388161847;20/04/2016;6;52;78
4388161847;20/04/2016;6;53;71
4388161847;20/04/2016;6;54;80
4388161847;20/04/2016;6;55;78
4388161847;20/04/2016;6;56;73
4388161847;20/04/2016;6;57;69
4388161847;20/04/2016;6;58;69
4388161847;20/04/2016;6;59;70
4388161847;20/04/2016;7;  -  ;72
4388161847;20/04/2016;7;1;71
4388161847;20/04/2016;7;2;73
4388161847;20/04/2016;7;3;67
4388161847;20/04/2016;7;4;70
4388161847;20/04/2016;7;5;72
4388161847;20/04/2016;7;6;67
4388161847;20/04/2016;7;7;65
4388161847;20/04/2016;7;8;69
4388161847;20/04/2016;7;9;69
4388161847;20/04/2016;7;10;70
4388161847;20/04/2016;7;11;65
4388161847;20/04/2016;7;12;66
4388161847;20/04/2016;7;13;65
4388161847;20/04/2016;7;14;66
4388161847;20/04/2016;7;15;64
4388161847;20/04/2016;7;16;68
4388161847;20/04/2016;7;17;68
4388161847;20/04/2016;7;18;67
4388161847;20/04/2016;7;19;69
4388161847;20/04/2016;7;20;67
4388161847;20/04/2016;7;21;67
4388161847;20/04/2016;7;22;66
4388161847;20/04/2016;7;23;66
4388161847;20/04/2016;7;24;66
4388161847;20/04/2016;7;25;68
4388161847;20/04/2016;7;26;66
4388161847;20/04/2016;7;27;66
4388161847;20/04/2016;7;28;66
4388161847;20/04/2016;7;29;65
4388161847;20/04/2016;7;30;66
4388161847;20/04/2016;7;31;62
4388161847;20/04/2016;7;32;64
4388161847;20/04/2016;7;33;66
4388161847;20/04/2016;7;34;66
4388161847;20/04/2016;7;35;66
4388161847;20/04/2016;7;36;62
4388161847;20/04/2016;7;37;64
4388161847;20/04/2016;7;38;64
4388161847;20/04/2016;7;39;64
4388161847;20/04/2016;7;40;65
4388161847;20/04/2016;7;41;65
4388161847;20/04/2016;7;42;65
4388161847;20/04/2016;7;43;63
4388161847;20/04/2016;7;44;62
4388161847;20/04/2016;7;45;65
4388161847;20/04/2016;7;46;78
4388161847;20/04/2016;7;47;74
4388161847;20/04/2016;7;48;68
4388161847;20/04/2016;7;49;64
4388161847;20/04/2016;7;50;61
4388161847;20/04/2016;7;51;62
4388161847;20/04/2016;7;52;60
4388161847;20/04/2016;7;53;63
4388161847;20/04/2016;7;54;61
4388161847;20/04/2016;7;55;63
4388161847;20/04/2016;7;56;62
4388161847;20/04/2016;7;57;61
4388161847;20/04/2016;7;58;61
4388161847;20/04/2016;7;59;62
4388161847;20/04/2016;8;  -  ;62
4388161847;20/04/2016;8;1;61
4388161847;20/04/2016;8;2;61
4388161847;20/04/2016;8;3;64
4388161847;20/04/2016;8;4;63
4388161847;20/04/2016;8;5;60
4388161847;20/04/2016;8;6;62
4388161847;20/04/2016;8;7;62
4388161847;20/04/2016;8;8;64
4388161847;20/04/2016;8;9;64
4388161847;20/04/2016;8;10;60
4388161847;20/04/2016;8;11;64
4388161847;20/04/2016;8;12;66
4388161847;20/04/2016;8;13;68
4388161847;20/04/2016;8;14;67
4388161847;20/04/2016;8;15;66
4388161847;20/04/2016;8;16;68
4388161847;20/04/2016;8;17;65
4388161847;20/04/2016;8;18;57
4388161847;20/04/2016;8;19;55
4388161847;20/04/2016;8;20;57
4388161847;20/04/2016;8;21;58
4388161847;20/04/2016;8;22;56
4388161847;20/04/2016;8;23;60
4388161847;20/04/2016;8;24;60
4388161847;20/04/2016;8;25;58
4388161847;20/04/2016;8;26;58
4388161847;20/04/2016;8;27;59
4388161847;20/04/2016;8;28;60
4388161847;20/04/2016;8;29;57
4388161847;20/04/2016;8;30;57
4388161847;20/04/2016;8;31;57
4388161847;20/04/2016;8;32;59
4388161847;20/04/2016;8;33;61
4388161847;20/04/2016;8;34;60
4388161847;20/04/2016;8;35;61
4388161847;20/04/2016;8;36;59
4388161847;20/04/2016;8;37;62
4388161847;20/04/2016;8;38;71
4388161847;20/04/2016;8;39;77
4388161847;20/04/2016;8;40;71
4388161847;20/04/2016;8;41;55
4388161847;20/04/2016;8;42;57
4388161847;20/04/2016;8;43;57
4388161847;20/04/2016;8;44;58
4388161847;20/04/2016;8;45;58
4388161847;20/04/2016;8;46;59
4388161847;20/04/2016;8;47;59
4388161847;20/04/2016;8;48;58
4388161847;20/04/2016;8;49;62
4388161847;20/04/2016;8;50;63
4388161847;20/04/2016;8;51;58
4388161847;20/04/2016;8;52;58
4388161847;20/04/2016;8;53;59
4388161847;20/04/2016;8;54;60
4388161847;20/04/2016;8;55;58
4388161847;20/04/2016;8;56;58
4388161847;20/04/2016;8;57;60
4388161847;20/04/2016;8;58;61
4388161847;20/04/2016;8;59;61
4388161847;20/04/2016;9;  -  ;66
4388161847;20/04/2016;9;1;61
4388161847;20/04/2016;9;2;57
4388161847;20/04/2016;9;3;58
4388161847;20/04/2016;9;4;58
4388161847;20/04/2016;9;5;60
4388161847;20/04/2016;9;6;62
4388161847;20/04/2016;9;7;61
4388161847;20/04/2016;9;8;60
4388161847;20/04/2016;9;9;59
4388161847;20/04/2016;9;10;61
4388161847;20/04/2016;9;11;60
4388161847;20/04/2016;9;12;58
4388161847;20/04/2016;9;13;55
4388161847;20/04/2016;9;14;53
4388161847;20/04/2016;9;15;54
4388161847;20/04/2016;9;16;55
4388161847;20/04/2016;9;17;58
4388161847;20/04/2016;9;18;57
4388161847;20/04/2016;9;19;61
4388161847;20/04/2016;9;20;60
4388161847;20/04/2016;9;21;60
4388161847;20/04/2016;9;22;59
4388161847;20/04/2016;9;23;58
4388161847;20/04/2016;9;24;55
4388161847;20/04/2016;9;25;56
4388161847;20/04/2016;9;26;55
4388161847;20/04/2016;9;27;56
4388161847;20/04/2016;9;28;57
4388161847;20/04/2016;9;29;59
4388161847;20/04/2016;9;30;59
4388161847;20/04/2016;9;31;60
4388161847;20/04/2016;9;32;61
4388161847;20/04/2016;9;33;66
4388161847;20/04/2016;9;34;60
4388161847;20/04/2016;9;35;54
4388161847;20/04/2016;9;36;54
4388161847;20/04/2016;9;37;55
4388161847;20/04/2016;9;38;60
4388161847;20/04/2016;9;39;61
4388161847;20/04/2016;9;40;61
4388161847;20/04/2016;9;41;60
4388161847;20/04/2016;9;42;59
4388161847;20/04/2016;9;43;59
4388161847;20/04/2016;9;44;59
4388161847;20/04/2016;9;45;61
4388161847;20/04/2016;9;46;60
4388161847;20/04/2016;9;47;60
4388161847;20/04/2016;9;48;60
4388161847;20/04/2016;9;49;60
4388161847;20/04/2016;9;50;66
4388161847;20/04/2016;9;51;67
4388161847;20/04/2016;9;52;60
4388161847;20/04/2016;9;53;58
4388161847;20/04/2016;9;54;57
4388161847;20/04/2016;9;55;59
4388161847;20/04/2016;9;56;57
4388161847;20/04/2016;9;57;57
4388161847;20/04/2016;9;58;61
4388161847;20/04/2016;9;59;65
4388161847;20/04/2016;10;  -  ;77
4388161847;20/04/2016;10;1;60
4388161847;20/04/2016;10;2;62
4388161847;20/04/2016;10;3;60
4388161847;20/04/2016;10;4;66
4388161847;20/04/2016;10;5;64
4388161847;20/04/2016;10;6;67
4388161847;20/04/2016;10;7;56
4388161847;20/04/2016;10;8;58
4388161847;20/04/2016;10;9;57
4388161847;20/04/2016;10;10;58
4388161847;20/04/2016;10;11;54
4388161847;20/04/2016;10;12;55
4388161847;20/04/2016;10;13;56
4388161847;20/04/2016;10;14;56
4388161847;20/04/2016;10;15;56
4388161847;20/04/2016;10;16;57
4388161847;20/04/2016;10;17;62
4388161847;20/04/2016;10;18;63
4388161847;20/04/2016;10;19;65
4388161847;20/04/2016;10;20;61
4388161847;20/04/2016;10;21;58
4388161847;20/04/2016;10;22;57
4388161847;20/04/2016;10;23;56
4388161847;20/04/2016;10;24;59
4388161847;20/04/2016;10;25;61
4388161847;20/04/2016;10;26;60
4388161847;20/04/2016;10;27;63
4388161847;20/04/2016;10;28;70
4388161847;20/04/2016;10;29;70
4388161847;20/04/2016;10;30;61
4388161847;20/04/2016;10;31;54
4388161847;20/04/2016;10;32;56
4388161847;20/04/2016;10;33;61
4388161847;20/04/2016;10;34;68
4388161847;20/04/2016;10;35;61
4388161847;20/04/2016;10;36;58
4388161847;20/04/2016;10;37;57
4388161847;20/04/2016;10;38;57
4388161847;20/04/2016;10;39;57
4388161847;20/04/2016;10;40;57
4388161847;20/04/2016;10;41;58
4388161847;20/04/2016;10;42;58
4388161847;20/04/2016;10;43;57
4388161847;20/04/2016;10;44;57
4388161847;20/04/2016;10;45;59
4388161847;20/04/2016;10;46;63
4388161847;20/04/2016;10;47;64
4388161847;20/04/2016;10;48;64
4388161847;20/04/2016;10;49;67
4388161847;20/04/2016;10;50;61
4388161847;20/04/2016;10;51;59
4388161847;20/04/2016;10;52;60
4388161847;20/04/2016;10;53;58
4388161847;20/04/2016;10;54;58
4388161847;20/04/2016;10;55;57
4388161847;20/04/2016;10;56;56
4388161847;20/04/2016;10;57;69
4388161847;20/04/2016;10;58;73
4388161847;20/04/2016;10;59;79
4388161847;20/04/2016;11;  -  ;88
4388161847;20/04/2016;11;1;76
4388161847;20/04/2016;11;2;69
4388161847;20/04/2016;11;3;63
4388161847;20/04/2016;11;4;60
4388161847;20/04/2016;11;5;59
4388161847;20/04/2016;11;6;63
4388161847;20/04/2016;11;7;66
4388161847;20/04/2016;11;8;70
4388161847;20/04/2016;11;9;69
4388161847;20/04/2016;11;10;70
4388161847;20/04/2016;11;11;69
4388161847;20/04/2016;11;12;69
4388161847;20/04/2016;11;13;69
4388161847;20/04/2016;11;14;69
4388161847;20/04/2016;11;15;66
4388161847;20/04/2016;11;16;68
4388161847;20/04/2016;11;17;65
4388161847;20/04/2016;11;18;63
4388161847;20/04/2016;11;19;62
4388161847;20/04/2016;11;20;73
4388161847;20/04/2016;11;21;65
4388161847;20/04/2016;11;22;57
4388161847;20/04/2016;11;23;56
4388161847;20/04/2016;11;24;54
4388161847;20/04/2016;11;25;60
4388161847;20/04/2016;11;26;61
4388161847;20/04/2016;11;27;58
4388161847;20/04/2016;11;28;59
4388161847;20/04/2016;11;29;59
4388161847;20/04/2016;11;30;58
4388161847;20/04/2016;11;31;59
4388161847;20/04/2016;11;32;58
4388161847;20/04/2016;11;33;61
4388161847;20/04/2016;11;34;62
4388161847;20/04/2016;11;35;63
4388161847;20/04/2016;11;36;59
4388161847;20/04/2016;11;37;61
4388161847;20/04/2016;11;38;61
4388161847;20/04/2016;11;39;63
4388161847;20/04/2016;11;40;59
4388161847;20/04/2016;11;41;60
4388161847;20/04/2016;11;42;62
4388161847;20/04/2016;11;43;64
4388161847;20/04/2016;11;44;61
4388161847;20/04/2016;11;45;60
4388161847;20/04/2016;11;46;61
4388161847;20/04/2016;11;47;62
4388161847;20/04/2016;11;48;60
4388161847;20/04/2016;11;49;60
4388161847;20/04/2016;11;50;62
4388161847;20/04/2016;11;51;61
4388161847;20/04/2016;11;52;64
4388161847;20/04/2016;11;53;60
4388161847;20/04/2016;11;54;58
4388161847;20/04/2016;11;55;60
4388161847;20/04/2016;11;56;58
4388161847;20/04/2016;11;57;61
4388161847;20/04/2016;11;58;61
4388161847;20/04/2016;11;59;64
4388161847;20/04/2016;12;  -  ;66
4388161847;20/04/2016;12;1;69
4388161847;20/04/2016;12;2;67
4388161847;20/04/2016;12;3;67
4388161847;20/04/2016;12;4;86
4388161847;20/04/2016;12;5;70
4388161847;20/04/2016;12;6;66
4388161847;20/04/2016;12;7;67
4388161847;20/04/2016;12;8;68
4388161847;20/04/2016;12;9;66
4388161847;20/04/2016;12;10;74
4388161847;20/04/2016;12;11;70
4388161847;20/04/2016;12;12;72
4388161847;20/04/2016;12;13;69
4388161847;20/04/2016;12;14;64
4388161847;20/04/2016;12;15;65
4388161847;20/04/2016;12;16;63
4388161847;20/04/2016;12;17;69
4388161847;20/04/2016;12;18;68
4388161847;20/04/2016;12;19;67
4388161847;20/04/2016;12;20;60
4388161847;20/04/2016;12;21;65
4388161847;20/04/2016;12;22;68
4388161847;20/04/2016;12;23;61
4388161847;20/04/2016;12;24;65
4388161847;20/04/2016;12;25;64
4388161847;20/04/2016;12;26;62
4388161847;20/04/2016;12;27;58
4388161847;20/04/2016;12;28;57
4388161847;20/04/2016;12;29;62
4388161847;20/04/2016;12;30;62
4388161847;20/04/2016;12;31;63
4388161847;20/04/2016;12;32;63
4388161847;20/04/2016;12;33;63
4388161847;20/04/2016;12;34;66
4388161847;20/04/2016;12;35;71
4388161847;20/04/2016;12;36;70
4388161847;20/04/2016;12;37;74
4388161847;20/04/2016;12;38;62
4388161847;20/04/2016;12;39;58
4388161847;20/04/2016;12;40;58
4388161847;20/04/2016;12;41;59
4388161847;20/04/2016;12;42;62
4388161847;20/04/2016;12;43;62
4388161847;20/04/2016;12;44;61
4388161847;20/04/2016;12;45;64
4388161847;20/04/2016;12;46;62
4388161847;20/04/2016;12;47;60
4388161847;20/04/2016;12;48;71
4388161847;20/04/2016;12;49;64
4388161847;20/04/2016;12;50;63
4388161847;20/04/2016;12;51;63
4388161847;20/04/2016;12;52;61
4388161847;20/04/2016;12;53;62
4388161847;20/04/2016;12;54;66
4388161847;20/04/2016;12;55;66
4388161847;20/04/2016;12;56;62
4388161847;20/04/2016;12;57;65
4388161847;20/04/2016;12;58;64
4388161847;20/04/2016;12;59;63
4388161847;20/04/2016;13;  -  ;61
4388161847;20/04/2016;13;1;64
4388161847;20/04/2016;13;2;64
4388161847;20/04/2016;13;3;68
4388161847;20/04/2016;13;4;67
4388161847;20/04/2016;13;5;66
4388161847;20/04/2016;13;6;67
4388161847;20/04/2016;13;7;64
4388161847;20/04/2016;13;8;59
4388161847;20/04/2016;13;9;60
4388161847;20/04/2016;13;10;63
4388161847;20/04/2016;13;11;64
4388161847;20/04/2016;13;12;63
4388161847;20/04/2016;13;13;64
4388161847;20/04/2016;13;14;64
4388161847;20/04/2016;13;15;58
4388161847;20/04/2016;13;16;62
4388161847;20/04/2016;13;17;62
4388161847;20/04/2016;13;18;61
4388161847;20/04/2016;13;19;66
4388161847;20/04/2016;13;20;62
4388161847;20/04/2016;13;21;64
4388161847;20/04/2016;13;22;64
4388161847;20/04/2016;13;23;60
4388161847;20/04/2016;13;24;63
4388161847;20/04/2016;13;25;67
4388161847;20/04/2016;13;26;68
4388161847;20/04/2016;13;27;66
4388161847;20/04/2016;13;28;58
4388161847;20/04/2016;13;29;67
4388161847;20/04/2016;13;30;68
4388161847;20/04/2016;13;31;63
4388161847;20/04/2016;13;32;64
4388161847;20/04/2016;13;33;67
4388161847;20/04/2016;13;34;63
4388161847;20/04/2016;13;35;67
4388161847;20/04/2016;13;36;64
4388161847;20/04/2016;13;37;65
4388161847;20/04/2016;13;38;64
4388161847;20/04/2016;13;39;61
4388161847;20/04/2016;13;40;62
4388161847;20/04/2016;13;41;64
4388161847;20/04/2016;13;42;65
4388161847;20/04/2016;13;43;71
4388161847;20/04/2016;13;44;70
4388161847;20/04/2016;13;45;73
4388161847;20/04/2016;13;46;88
4388161847;20/04/2016;13;47;73
4388161847;20/04/2016;13;48;56
4388161847;20/04/2016;13;49;59
4388161847;20/04/2016;13;50;58
4388161847;20/04/2016;13;51;60
4388161847;20/04/2016;13;52;60
4388161847;20/04/2016;13;53;58
4388161847;20/04/2016;13;54;61
4388161847;20/04/2016;13;55;58
4388161847;20/04/2016;13;56;59
4388161847;20/04/2016;13;57;59
4388161847;20/04/2016;13;58;62
4388161847;20/04/2016;13;59;57
4388161847;20/04/2016;14;  -  ;58
4388161847;20/04/2016;14;1;58
4388161847;20/04/2016;14;2;60
4388161847;20/04/2016;14;3;60
4388161847;20/04/2016;14;4;58
4388161847;20/04/2016;14;5;60
4388161847;20/04/2016;14;6;58
4388161847;20/04/2016;14;7;58
4388161847;20/04/2016;14;8;66
4388161847;20/04/2016;14;9;60
4388161847;20/04/2016;14;10;61
4388161847;20/04/2016;14;11;61
4388161847;20/04/2016;14;12;60
4388161847;20/04/2016;14;13;59
4388161847;20/04/2016;14;14;58
4388161847;20/04/2016;14;15;58
4388161847;20/04/2016;14;16;59
4388161847;20/04/2016;14;17;60
4388161847;20/04/2016;14;18;60
4388161847;20/04/2016;14;19;60
4388161847;20/04/2016;14;20;60
4388161847;20/04/2016;14;21;59
4388161847;20/04/2016;14;22;65
4388161847;20/04/2016;14;23;58
4388161847;20/04/2016;14;24;60
4388161847;20/04/2016;14;25;59
4388161847;20/04/2016;14;26;57
4388161847;20/04/2016;14;27;58
4388161847;20/04/2016;14;28;56
4388161847;20/04/2016;14;29;57
4388161847;20/04/2016;14;30;57
4388161847;20/04/2016;14;31;58
4388161847;20/04/2016;14;32;62
4388161847;20/04/2016;14;33;59
4388161847;20/04/2016;14;34;59
4388161847;20/04/2016;14;35;57
4388161847;20/04/2016;14;36;59
4388161847;20/04/2016;14;37;62
4388161847;20/04/2016;14;38;58
4388161847;20/04/2016;14;39;60
4388161847;20/04/2016;14;40;65
4388161847;20/04/2016;14;41;67
4388161847;20/04/2016;14;42;61
4388161847;20/04/2016;14;43;55
4388161847;20/04/2016;14;44;61
4388161847;20/04/2016;14;45;63
4388161847;20/04/2016;14;46;64
4388161847;20/04/2016;14;47;62
4388161847;20/04/2016;14;48;61
4388161847;20/04/2016;14;49;61
4388161847;20/04/2016;14;50;62
4388161847;20/04/2016;14;51;61
4388161847;20/04/2016;14;52;61
4388161847;20/04/2016;14;53;60
4388161847;20/04/2016;14;54;59
4388161847;20/04/2016;14;55;60
4388161847;20/04/2016;14;56;66
4388161847;20/04/2016;14;57;58
4388161847;20/04/2016;14;58;60
4388161847;20/04/2016;14;59;62
4388161847;20/04/2016;15;  -  ;59
4388161847;20/04/2016;15;1;63
4388161847;20/04/2016;15;2;60
4388161847;20/04/2016;15;3;63
4388161847;20/04/2016;15;4;59
4388161847;20/04/2016;15;5;59
4388161847;20/04/2016;15;6;73
4388161847;20/04/2016;15;7;83
4388161847;20/04/2016;15;8;71
4388161847;20/04/2016;15;9;57
4388161847;20/04/2016;15;10;57
4388161847;20/04/2016;15;11;60
4388161847;20/04/2016;15;12;58
4388161847;20/04/2016;15;13;58
4388161847;20/04/2016;15;14;58
4388161847;20/04/2016;15;15;60
4388161847;20/04/2016;15;16;61
4388161847;20/04/2016;15;17;58
4388161847;20/04/2016;15;18;58
4388161847;20/04/2016;15;19;60
4388161847;20/04/2016;15;20;62
4388161847;20/04/2016;15;21;60
4388161847;20/04/2016;15;22;61
4388161847;20/04/2016;15;23;62
4388161847;20/04/2016;15;24;60
4388161847;20/04/2016;15;25;58
4388161847;20/04/2016;15;26;61
4388161847;20/04/2016;15;27;61
4388161847;20/04/2016;15;28;60
4388161847;20/04/2016;15;29;64
4388161847;20/04/2016;15;30;64
4388161847;20/04/2016;15;31;60
4388161847;20/04/2016;15;32;61
4388161847;20/04/2016;15;33;63
4388161847;20/04/2016;15;34;61
4388161847;20/04/2016;15;35;60
4388161847;20/04/2016;15;36;60
4388161847;20/04/2016;15;37;64
4388161847;20/04/2016;15;38;64
4388161847;20/04/2016;15;39;63
4388161847;20/04/2016;15;40;61
4388161847;20/04/2016;15;41;61
4388161847;20/04/2016;15;42;61
4388161847;20/04/2016;15;43;62
4388161847;20/04/2016;15;44;59
4388161847;20/04/2016;15;45;60
4388161847;20/04/2016;15;46;59
4388161847;20/04/2016;15;47;62
4388161847;20/04/2016;15;48;64
4388161847;20/04/2016;15;49;62
4388161847;20/04/2016;15;50;57
4388161847;20/04/2016;15;51;62
4388161847;20/04/2016;15;52;65
4388161847;20/04/2016;15;53;59
4388161847;20/04/2016;15;54;56
4388161847;20/04/2016;15;55;56
4388161847;20/04/2016;15;56;57
4388161847;20/04/2016;15;57;57
4388161847;20/04/2016;15;58;58
4388161847;20/04/2016;15;59;61
4388161847;20/04/2016;16;  -  ;69
4388161847;20/04/2016;16;1;74
4388161847;20/04/2016;16;2;69
4388161847;20/04/2016;16;3;73
4388161847;20/04/2016;16;4;70
4388161847;20/04/2016;16;5;73
4388161847;20/04/2016;16;6;72
4388161847;20/04/2016;16;7;73
4388161847;20/04/2016;16;8;64
